x-axis,2
second,Volt
-219.5000E-06,-12.8958043190E+00
-219.2500E-06,-12.9007286724E+00
-219.0000E-06,-12.8863205424E+00
-218.7500E-06,-12.8835476636E+00
-218.5000E-06,-12.8878793163E+00
-218.2500E-06,-12.8942670916E+00
-218.0000E-06,-12.8997860754E+00
-217.7500E-06,-12.8858493645E+00
-217.5000E-06,-12.8887362888E+00
-217.2500E-06,-12.8900641979E+00
-217.0000E-06,-12.8886439105E+00
-216.7500E-06,-12.8897681284E+00
-216.5000E-06,-12.8895323189E+00
-216.2500E-06,-12.8870171993E+00
-216.0000E-06,-12.8815524041E+00
-215.7500E-06,-12.8928536785E+00
-215.5000E-06,-12.8968216070E+00
-215.2500E-06,-12.8793425990E+00
-215.0000E-06,-12.8882594425E+00
-214.7500E-06,-12.8866569311E+00
-214.5000E-06,-12.9008761249E+00
-214.2500E-06,-12.8741536535E+00
-214.0000E-06,-12.8953535230E+00
-213.7500E-06,-12.8778849660E+00
-213.5000E-06,-12.8738329017E+00
-213.2500E-06,-12.8808553854E+00
-213.0000E-06,-12.8833243969E+00
-212.7500E-06,-12.8880168793E+00
-212.5000E-06,-12.8929661561E+00
-212.2500E-06,-12.8830589191E+00
-212.0000E-06,-12.8813710244E+00
-211.7500E-06,-12.8756738758E+00
-211.5000E-06,-12.8845620572E+00
-211.2500E-06,-12.8885664455E+00
-211.0000E-06,-12.8831082835E+00
-210.7500E-06,-12.8815768451E+00
-210.5000E-06,-12.8889635768E+00
-210.2500E-06,-12.8799007281E+00
-210.0000E-06,-12.8804216736E+00
-209.7500E-06,-12.8864056845E+00
-209.5000E-06,-12.8732656069E+00
-209.2500E-06,-12.8931863700E+00
-209.0000E-06,-12.8742549150E+00
-208.7500E-06,-12.8779275390E+00
-208.5000E-06,-12.8756141395E+00
-208.2500E-06,-12.8793145399E+00
-208.0000E-06,-12.8905799161E+00
-207.7500E-06,-12.8795714549E+00
-207.5000E-06,-12.8830939732E+00
-207.2500E-06,-12.8832965376E+00
-207.0000E-06,-12.8819286710E+00
-206.7500E-06,-12.8808641894E+00
-206.5000E-06,-12.8733248607E+00
-206.2500E-06,-12.8757109801E+00
-206.0000E-06,-12.8889664713E+00
-205.7500E-06,-12.8818862602E+00
-205.5000E-06,-12.8832487410E+00
-205.2500E-06,-12.8754013239E+00
-205.0000E-06,-12.8935861923E+00
-204.7500E-06,-12.8902700186E+00
-204.5000E-06,-12.8907239126E+00
-204.2500E-06,-12.8703012177E+00
-204.0000E-06,-12.8795144511E+00
-203.7500E-06,-12.8783638625E+00
-203.5000E-06,-12.8826118204E+00
-203.2500E-06,-12.8761527723E+00
-203.0000E-06,-12.8705819706E+00
-202.7500E-06,-12.8770072121E+00
-202.5000E-06,-12.8859277943E+00
-202.2500E-06,-12.8756143807E+00
-202.0000E-06,-12.8740616370E+00
-201.7500E-06,-12.8697820020E+00
-201.5000E-06,-12.8937587303E+00
-201.2500E-06,-12.8698842283E+00
-201.0000E-06,-12.8916738249E+00
-200.7500E-06,-12.8771058203E+00
-200.5000E-06,-12.8791043361E+00
-200.2500E-06,-12.8818872250E+00
-200.0000E-06,-12.8741402666E+00
-199.7500E-06,-12.8681545258E+00
-199.5000E-06,-12.8755351067E+00
-199.2500E-06,-12.8706776467E+00
-199.0000E-06,-12.8682044140E+00
-198.7500E-06,-12.8813412354E+00
-198.5000E-06,-12.8665438548E+00
-198.2500E-06,-12.8724728330E+00
-198.0000E-06,-12.8757067590E+00
-197.7500E-06,-12.8650182845E+00
-197.5000E-06,-12.8774270545E+00
-197.2500E-06,-12.8792810537E+00
-197.0000E-06,-12.8727128635E+00
-196.7500E-06,-12.8611591364E+00
-196.5000E-06,-12.8641165306E+00
-196.2500E-06,-12.8722633942E+00
-196.0000E-06,-12.8755004559E+00
-195.7500E-06,-12.8719776965E+00
-195.5000E-06,-12.8795143719E+00
-195.2500E-06,-12.8763058931E+00
-195.0000E-06,-12.8835691310E+00
-194.7500E-06,-12.8706544908E+00
-194.5000E-06,-12.8634926351E+00
-194.2500E-06,-12.8710238834E+00
-194.0000E-06,-12.8517215094E+00
-193.7500E-06,-12.8592376031E+00
-193.5000E-06,-12.8738766392E+00
-193.2500E-06,-12.8679590770E+00
-193.0000E-06,-12.8706932422E+00
-192.7500E-06,-12.8612622069E+00
-192.5000E-06,-12.8619065258E+00
-192.2500E-06,-12.8735835433E+00
-192.0000E-06,-12.8681622858E+00
-191.7500E-06,-12.8695039023E+00
-191.5000E-06,-12.8628678540E+00
-191.2500E-06,-12.8694480253E+00
-191.0000E-06,-12.8703984992E+00
-190.7500E-06,-12.8702921724E+00
-190.5000E-06,-12.8715958818E+00
-190.2500E-06,-12.8676677109E+00
-190.0000E-06,-12.8623471911E+00
-189.7500E-06,-12.8613898013E+00
-189.5000E-06,-12.8559320011E+00
-189.2500E-06,-12.8594088522E+00
-189.0000E-06,-12.8494339982E+00
-188.7500E-06,-12.8544715528E+00
-188.5000E-06,-12.8629661833E+00
-188.2500E-06,-12.8563103183E+00
-188.0000E-06,-12.8623309511E+00
-187.7500E-06,-12.8673234830E+00
-187.5000E-06,-12.8490324875E+00
-187.2500E-06,-12.8584328895E+00
-187.0000E-06,-12.8594283899E+00
-186.7500E-06,-12.8561789060E+00
-186.5000E-06,-12.8516322668E+00
-186.2500E-06,-12.8538800996E+00
-186.0000E-06,-12.8587919517E+00
-185.7500E-06,-12.8581126202E+00
-185.5000E-06,-12.8632733069E+00
-185.2500E-06,-12.8603787055E+00
-185.0000E-06,-12.8554717981E+00
-184.7500E-06,-12.8485522644E+00
-184.5000E-06,-12.8488501430E+00
-184.2500E-06,-12.8619745837E+00
-184.0000E-06,-12.8500242868E+00
-183.7500E-06,-12.8566773779E+00
-183.5000E-06,-12.8638573241E+00
-183.2500E-06,-12.8462129767E+00
-183.0000E-06,-12.8503901027E+00
-182.7500E-06,-12.8637809069E+00
-182.5000E-06,-12.8458570502E+00
-182.2500E-06,-12.8518243387E+00
-182.0000E-06,-12.8516869377E+00
-181.7500E-06,-12.8349379937E+00
-181.5000E-06,-12.8470361011E+00
-181.2500E-06,-12.8490160855E+00
-181.0000E-06,-12.8487499669E+00
-180.7500E-06,-12.8327051911E+00
-180.5000E-06,-12.8641683071E+00
-180.2500E-06,-12.8396721219E+00
-180.0000E-06,-12.8574893277E+00
-179.7500E-06,-12.8518554920E+00
-179.5000E-06,-12.8351056246E+00
-179.2500E-06,-12.8440266101E+00
-179.0000E-06,-12.8360790923E+00
-178.7500E-06,-12.8479376553E+00
-178.5000E-06,-12.8401322458E+00
-178.2500E-06,-12.8384529139E+00
-178.0000E-06,-12.8474137361E+00
-177.7500E-06,-12.8295705592E+00
-177.5000E-06,-12.8463215949E+00
-177.2500E-06,-12.8352408171E+00
-177.0000E-06,-12.8465338490E+00
-176.7500E-06,-12.8313696086E+00
-176.5000E-06,-12.8308562987E+00
-176.2500E-06,-12.8348278038E+00
-176.0000E-06,-12.8272713909E+00
-175.7500E-06,-12.8455202997E+00
-175.5000E-06,-12.8393901629E+00
-175.2500E-06,-12.8318279196E+00
-175.0000E-06,-12.8215629094E+00
-174.7500E-06,-12.8439195597E+00
-174.5000E-06,-12.8033274668E+00
-174.2500E-06,-12.8083854033E+00
-174.0000E-06,-12.8279821207E+00
-173.7500E-06,-12.8337680672E+00
-173.5000E-06,-12.7999762013E+00
-173.2500E-06,-12.8115943268E+00
-173.0000E-06,-12.8112758665E+00
-172.7500E-06,-12.8082264558E+00
-172.5000E-06,-12.8063480571E+00
-172.2500E-06,-12.8100181446E+00
-172.0000E-06,-12.8014633369E+00
-171.7500E-06,-12.8063047605E+00
-171.5000E-06,-12.8044052147E+00
-171.2500E-06,-12.8146307123E+00
-171.0000E-06,-12.7968217453E+00
-170.7500E-06,-12.8067116192E+00
-170.5000E-06,-12.7931675359E+00
-170.2500E-06,-12.7848739057E+00
-170.0000E-06,-12.7810114598E+00
-169.7500E-06,-12.7965882273E+00
-169.5000E-06,-12.7765481951E+00
-169.2500E-06,-12.7756953646E+00
-169.0000E-06,-12.7937379627E+00
-168.7500E-06,-12.7759533612E+00
-168.5000E-06,-12.7654508116E+00
-168.2500E-06,-12.7286258919E+00
-168.0000E-06,-12.7405527917E+00
-167.7500E-06,-12.7475321446E+00
-167.5000E-06,-12.7153881709E+00
-167.2500E-06,-12.7190207923E+00
-167.0000E-06,-12.6991790242E+00
-166.7500E-06,-12.6921487013E+00
-166.5000E-06,-12.6636118263E+00
-166.2500E-06,-12.5696584026E+00
-166.0000E-06,-12.3393848314E+00
-165.7500E-06,-12.1076828131E+00
-165.5000E-06,-11.8616062717E+00
-165.2500E-06,-11.5980649912E+00
-165.0000E-06,-11.2970759847E+00
-164.7500E-06,-11.0060139489E+00
-164.5000E-06,-10.6696817800E+00
-164.2500E-06,-10.3201954567E+00
-164.0000E-06,-9.9444260008E+00
-163.7500E-06,-9.5742586242E+00
-163.5000E-06,-9.1593843014E+00
-163.2500E-06,-8.7455146825E+00
-163.0000E-06,-8.2985328495E+00
-162.7500E-06,-7.8059128476E+00
-162.5000E-06,-7.3273618508E+00
-162.2500E-06,-6.8303420592E+00
-162.0000E-06,-6.2823182321E+00
-161.7500E-06,-5.7032640813E+00
-161.5000E-06,-5.1400540639E+00
-161.2500E-06,-4.5332136460E+00
-161.0000E-06,-3.9072168141E+00
-160.7500E-06,-3.2736335392E+00
-160.5000E-06,-2.5775618107E+00
-160.2500E-06,-1.8825109470E+00
-160.0000E-06,-1.1568383028E+00
-159.7500E-06,-446.6245252E-03
-159.5000E-06,+289.7197881E-03
-159.2500E-06,+1.0838500284E+00
-159.0000E-06,+1.8700443252E+00
-158.7500E-06,+2.7078333456E+00
-158.5000E-06,+3.5795439594E+00
-158.2500E-06,+4.4768314838E+00
-158.0000E-06,+5.3854866068E+00
-157.7500E-06,+6.3011186707E+00
-157.5000E-06,+7.2878974319E+00
-157.2500E-06,+8.2236744490E+00
-157.0000E-06,+9.2175821412E+00
-156.7500E-06,+10.2499042357E+00
-156.5000E-06,+11.2448868191E+00
-156.2500E-06,+12.1680624328E+00
-156.0000E-06,+13.0701078404E+00
-155.7500E-06,+13.4173478761E+00
-155.5000E-06,+13.4733763582E+00
-155.2500E-06,+13.5345720395E+00
-155.0000E-06,+13.6203987327E+00
-154.7500E-06,+13.6603839691E+00
-154.5000E-06,+13.6972778702E+00
-154.2500E-06,+13.7558907772E+00
-154.0000E-06,+13.8234656673E+00
-153.7500E-06,+13.8345691223E+00
-153.5000E-06,+13.8253170961E+00
-153.2500E-06,+13.8259726273E+00
-153.0000E-06,+13.7823552858E+00
-152.7500E-06,+13.8118309815E+00
-152.5000E-06,+13.8184378439E+00
-152.2500E-06,+13.7960089146E+00
-152.0000E-06,+13.8099824471E+00
-151.7500E-06,+13.8322906186E+00
-151.5000E-06,+13.8970435481E+00
-151.2500E-06,+13.9797021647E+00
-151.0000E-06,+13.9627140344E+00
-150.7500E-06,+13.8977648458E+00
-150.5000E-06,+13.8759438961E+00
-150.2500E-06,+13.8418840197E+00
-150.0000E-06,+13.8069986860E+00
-149.7500E-06,+13.8224621694E+00
-149.5000E-06,+13.8240131041E+00
-149.2500E-06,+13.8073002996E+00
-149.0000E-06,+13.8204893007E+00
-148.7500E-06,+13.8385402279E+00
-148.5000E-06,+13.8242815593E+00
-148.2500E-06,+13.8444273153E+00
-148.0000E-06,+13.8524615393E+00
-147.7500E-06,+13.8536927322E+00
-147.5000E-06,+13.8607864471E+00
-147.2500E-06,+13.8578444110E+00
-147.0000E-06,+13.8721597594E+00
-146.7500E-06,+13.8685893240E+00
-146.5000E-06,+13.8672762490E+00
-146.2500E-06,+13.8689642643E+00
-146.0000E-06,+13.8617206019E+00
-145.7500E-06,+13.8612047631E+00
-145.5000E-06,+13.8661022635E+00
-145.2500E-06,+13.8934627823E+00
-145.0000E-06,+13.8705448673E+00
-144.7500E-06,+13.8732145136E+00
-144.5000E-06,+13.8744542618E+00
-144.2500E-06,+13.8760975823E+00
-144.0000E-06,+13.8694266796E+00
-143.7500E-06,+13.8822714905E+00
-143.5000E-06,+13.8799390772E+00
-143.2500E-06,+13.8960636885E+00
-143.0000E-06,+13.8871554456E+00
-142.7500E-06,+13.8948564165E+00
-142.5000E-06,+13.8795005036E+00
-142.2500E-06,+13.8795783680E+00
-142.0000E-06,+13.8872456530E+00
-141.7500E-06,+13.8765023870E+00
-141.5000E-06,+13.8928068479E+00
-141.2500E-06,+13.8869608372E+00
-141.0000E-06,+13.9121553262E+00
-140.7500E-06,+13.8894398588E+00
-140.5000E-06,+13.8810393365E+00
-140.2500E-06,+13.8853233132E+00
-140.0000E-06,+13.8824953639E+00
-139.7500E-06,+13.8753910736E+00
-139.5000E-06,+13.8844028281E+00
-139.2500E-06,+13.8769166816E+00
-139.0000E-06,+13.8877106801E+00
-138.7500E-06,+13.8808545799E+00
-138.5000E-06,+13.8985104261E+00
-138.2500E-06,+13.8912369370E+00
-138.0000E-06,+13.8867598821E+00
-137.7500E-06,+13.8816080409E+00
-137.5000E-06,+13.8948694002E+00
-137.2500E-06,+13.8754726353E+00
-137.0000E-06,+13.9059499821E+00
-136.7500E-06,+13.8891899388E+00
-136.5000E-06,+13.8787232875E+00
-136.2500E-06,+13.8866948393E+00
-136.0000E-06,+13.8714442092E+00
-135.7500E-06,+13.8907121736E+00
-135.5000E-06,+13.8829082905E+00
-135.2500E-06,+13.8809765060E+00
-135.0000E-06,+13.8872102786E+00
-134.7500E-06,+13.8918699984E+00
-134.5000E-06,+13.8813219399E+00
-134.2500E-06,+13.8888212322E+00
-134.0000E-06,+13.9063106497E+00
-133.7500E-06,+13.8875920895E+00
-133.5000E-06,+13.8812590680E+00
-133.2500E-06,+13.8936982262E+00
-133.0000E-06,+13.8909391790E+00
-132.7500E-06,+13.8844537603E+00
-132.5000E-06,+13.8780328191E+00
-132.2500E-06,+13.8808998852E+00
-132.0000E-06,+13.8838725961E+00
-131.7500E-06,+13.8945869588E+00
-131.5000E-06,+13.8790907919E+00
-131.2500E-06,+13.8940821740E+00
-131.0000E-06,+13.8833792686E+00
-130.7500E-06,+13.8822065306E+00
-130.5000E-06,+13.8840887095E+00
-130.2500E-06,+13.8883046660E+00
-130.0000E-06,+13.8815865358E+00
-129.7500E-06,+13.8844554073E+00
-129.5000E-06,+13.8827035929E+00
-129.2500E-06,+13.8859151697E+00
-129.0000E-06,+13.8943122322E+00
-128.7500E-06,+13.8807669880E+00
-128.5000E-06,+13.8805411058E+00
-128.2500E-06,+13.8871468413E+00
-128.0000E-06,+13.8869544452E+00
-127.7500E-06,+13.8746774117E+00
-127.5000E-06,+13.8911009418E+00
-127.2500E-06,+13.8680695053E+00
-127.0000E-06,+13.8683765083E+00
-126.7500E-06,+13.8774227515E+00
-126.5000E-06,+13.8846287480E+00
-126.2500E-06,+13.8863350121E+00
-126.0000E-06,+13.8839859593E+00
-125.7500E-06,+13.8791615407E+00
-125.5000E-06,+13.8982352209E+00
-125.2500E-06,+13.8899148960E+00
-125.0000E-06,+13.8940919429E+00
-124.7500E-06,+13.8848123777E+00
-124.5000E-06,+13.8797533558E+00
-124.2500E-06,+13.8750425040E+00
-124.0000E-06,+13.8910793953E+00
-123.7500E-06,+13.8895039368E+00
-123.5000E-06,+13.8640672878E+00
-123.2500E-06,+13.8801302672E+00
-123.0000E-06,+13.8828700216E+00
-122.7500E-06,+13.8906952892E+00
-122.5000E-06,+13.8804153619E+00
-122.2500E-06,+13.8981751228E+00
-122.0000E-06,+13.8771941820E+00
-121.7500E-06,+13.8765631258E+00
-121.5000E-06,+13.8743471737E+00
-121.2500E-06,+13.8986537781E+00
-121.0000E-06,+13.8928755050E+00
-120.7500E-06,+13.8783763649E+00
-120.5000E-06,+13.8866888920E+00
-120.2500E-06,+13.8740699559E+00
-120.0000E-06,+13.8834591871E+00
-119.7500E-06,+13.8753462092E+00
-119.5000E-06,+13.8918562081E+00
-119.2500E-06,+13.8824606717E+00
-119.0000E-06,+13.8824466402E+00
-118.7500E-06,+13.8768364051E+00
-118.5000E-06,+13.8874292035E+00
-118.2500E-06,+13.8860965117E+00
-118.0000E-06,+13.8733732990E+00
-117.7500E-06,+13.8683738174E+00
-117.5000E-06,+13.8780955327E+00
-117.2500E-06,+13.8714077908E+00
-117.0000E-06,+13.8807196701E+00
-116.7500E-06,+13.8758232138E+00
-116.5000E-06,+13.8748829497E+00
-116.2500E-06,+13.8846319629E+00
-116.0000E-06,+13.8649862466E+00
-115.7500E-06,+13.8167408587E+00
-115.5000E-06,+13.8245026551E+00
-115.2500E-06,+13.8298626914E+00
-115.0000E-06,+13.8291696488E+00
-114.7500E-06,+13.8344955167E+00
-114.5000E-06,+13.8418395549E+00
-114.2500E-06,+13.8532716386E+00
-114.0000E-06,+13.8478408534E+00
-113.7500E-06,+13.8476887766E+00
-113.5000E-06,+13.8432630986E+00
-113.2500E-06,+13.8364086491E+00
-113.0000E-06,+13.8433208261E+00
-112.7500E-06,+13.8355765209E+00
-112.5000E-06,+13.8383377012E+00
-112.2500E-06,+13.8399974577E+00
-112.0000E-06,+13.8442348024E+00
-111.7500E-06,+13.8320877301E+00
-111.5000E-06,+13.8148439323E+00
-111.2500E-06,+13.8277922961E+00
-111.0000E-06,+13.8328702527E+00
-110.7500E-06,+13.8368393044E+00
-110.5000E-06,+13.8313492654E+00
-110.2500E-06,+13.8347814933E+00
-110.0000E-06,+13.8272018077E+00
-109.7500E-06,+13.8181707153E+00
-109.5000E-06,+13.8236095017E+00
-109.2500E-06,+13.8013573277E+00
-109.0000E-06,+13.8227300178E+00
-108.7500E-06,+13.8131795100E+00
-108.5000E-06,+13.8350960980E+00
-108.2500E-06,+13.8108389786E+00
-108.0000E-06,+13.8046478204E+00
-107.7500E-06,+13.8105646176E+00
-107.5000E-06,+13.8272681395E+00
-107.2500E-06,+13.8217131293E+00
-107.0000E-06,+13.8209118755E+00
-106.7500E-06,+13.8073180659E+00
-106.5000E-06,+13.8101944600E+00
-106.2500E-06,+13.8044450073E+00
-106.0000E-06,+13.8207861353E+00
-105.7500E-06,+13.7878326653E+00
-105.5000E-06,+13.7797813156E+00
-105.2500E-06,+13.7885082995E+00
-105.0000E-06,+13.7826608002E+00
-104.7500E-06,+13.7592707500E+00
-104.5000E-06,+13.7939756689E+00
-104.2500E-06,+13.7573824090E+00
-104.0000E-06,+13.7871256742E+00
-103.7500E-06,+13.7669378314E+00
-103.5000E-06,+13.7608716483E+00
-103.2500E-06,+13.7626877781E+00
-103.0000E-06,+13.7815053121E+00
-102.7500E-06,+13.7636834028E+00
-102.5000E-06,+13.7764804586E+00
-102.2500E-06,+13.7506525050E+00
-102.0000E-06,+13.7724946808E+00
-101.7500E-06,+13.7478600470E+00
-101.5000E-06,+13.7489079682E+00
-101.2500E-06,+13.7536051580E+00
-101.0000E-06,+13.7476224662E+00
-100.7500E-06,+13.7360849413E+00
-100.5000E-06,+13.7425409367E+00
-100.2500E-06,+13.7219837767E+00
-100.0000E-06,+13.7245050471E+00
-99.7500E-06,+13.7095413132E+00
-99.5000E-06,+13.7266941536E+00
-99.2500E-06,+13.7222380384E+00
-99.0000E-06,+13.7265499084E+00
-98.7500E-06,+13.7073387896E+00
-98.5000E-06,+13.6978545721E+00
-98.2500E-06,+13.6836343721E+00
-98.0000E-06,+13.6761614920E+00
-97.7500E-06,+13.7051950336E+00
-97.5000E-06,+13.6849060839E+00
-97.2500E-06,+13.6746330310E+00
-97.0000E-06,+13.6703705216E+00
-96.7500E-06,+13.6730264606E+00
-96.5000E-06,+13.6749168405E+00
-96.2500E-06,+13.6693417763E+00
-96.0000E-06,+13.6544293440E+00
-95.7500E-06,+13.6723313301E+00
-95.5000E-06,+13.6633429312E+00
-95.2500E-06,+13.6562178217E+00
-95.0000E-06,+13.6561117701E+00
-94.7500E-06,+13.6402094719E+00
-94.5000E-06,+13.6353771312E+00
-94.2500E-06,+13.6082982510E+00
-94.0000E-06,+13.6028148489E+00
-93.7500E-06,+13.5816040008E+00
-93.5000E-06,+13.5545396306E+00
-93.2500E-06,+13.5328936310E+00
-93.0000E-06,+13.5143536766E+00
-92.7500E-06,+13.4887833201E+00
-92.5000E-06,+13.4705043435E+00
-92.2500E-06,+13.4460257174E+00
-92.0000E-06,+13.3399225795E+00
-91.7500E-06,+13.2603373774E+00
-91.5000E-06,+13.0063484816E+00
-91.2500E-06,+12.5747523882E+00
-91.0000E-06,+12.5577110229E+00
-90.7500E-06,+12.8481487788E+00
-90.5000E-06,+12.7609430029E+00
-90.2500E-06,+12.6607205980E+00
-90.0000E-06,+12.5846645775E+00
-89.7500E-06,+12.4696863663E+00
-89.5000E-06,+12.3292150072E+00
-89.2500E-06,+12.2118124378E+00
-89.0000E-06,+12.0478911378E+00
-88.7500E-06,+11.8834433822E+00
-88.5000E-06,+11.7525111189E+00
-88.2500E-06,+11.6046025859E+00
-88.0000E-06,+11.4132545182E+00
-87.7500E-06,+11.2454594281E+00
-87.5000E-06,+10.9800381810E+00
-87.2500E-06,+10.6704021090E+00
-87.0000E-06,+10.4235329935E+00
-86.7500E-06,+10.1491823149E+00
-86.5000E-06,+9.8431208656E+00
-86.2500E-06,+9.5678463627E+00
-86.0000E-06,+9.2283373959E+00
-85.7500E-06,+8.9172164648E+00
-85.5000E-06,+8.5503187920E+00
-85.2500E-06,+8.1961234298E+00
-85.0000E-06,+7.8362642809E+00
-84.7500E-06,+7.4369696992E+00
-84.5000E-06,+7.0037484586E+00
-84.2500E-06,+6.5583677689E+00
-84.0000E-06,+6.1270542375E+00
-83.7500E-06,+5.6304236966E+00
-83.5000E-06,+5.1311228649E+00
-83.2500E-06,+4.6295744379E+00
-83.0000E-06,+4.0822729147E+00
-82.7500E-06,+3.5122858751E+00
-82.5000E-06,+2.9519428410E+00
-82.2500E-06,+2.3730271841E+00
-82.0000E-06,+1.7404293165E+00
-81.7500E-06,+1.1101824690E+00
-81.5000E-06,+432.9254216E-03
-81.2500E-06,-190.4047414E-03
-81.0000E-06,-856.9476335E-03
-80.7500E-06,-1.5780902402E+00
-80.5000E-06,-2.3163465553E+00
-80.2500E-06,-3.1070767237E+00
-80.0000E-06,-3.8902544590E+00
-79.7500E-06,-4.6950774703E+00
-79.5000E-06,-5.5286959978E+00
-79.2500E-06,-6.3780654439E+00
-79.0000E-06,-7.2547578974E+00
-78.7500E-06,-8.1662775539E+00
-78.5000E-06,-9.1020482582E+00
-78.2500E-06,-10.0162224065E+00
-78.0000E-06,-10.9766363112E+00
-77.7500E-06,-11.8292534999E+00
-77.5000E-06,-12.3461457606E+00
-77.2500E-06,-12.5458383040E+00
-77.0000E-06,-12.6405923295E+00
-76.7500E-06,-12.6665619429E+00
-76.5000E-06,-12.6620828000E+00
-76.2500E-06,-12.6855069846E+00
-76.0000E-06,-12.6942627889E+00
-75.7500E-06,-12.7062175104E+00
-75.5000E-06,-12.7113503754E+00
