,Time (s),Accelerometer (V),LED Sensor (V),Voice Coil Voltage (V),Voice Coil Current (V)
39,0.0008,3.469638,2.960024,0.464551801,1.168592
40,0.00082,3.654333,2.968139,0.464551801,0.907295292
41,0.00084,3.802349,2.975929,0.464551801,0.334715108
42,0.00086,3.856557,2.981123,0.464551801,-0.329723489
43,0.00088,3.797805,2.981447,0.464551801,-0.828944396
44,0.0009,3.64914,2.976254,0.464551801,-0.977606963
45,0.00092,3.468665,2.967814,0.464876393,-0.716635966
46,0.00094,3.327466,2.960349,0.464551801,-0.145031091
47,0.00096,3.278452,2.95548,0.464876393,0.517784859
48,0.00098,3.341748,2.955804,0.464551801,1.019604
49,0.001,3.493983,2.960998,0.464551801,1.168268
50,0.00102,3.678029,2.969437,0.46422721,0.907619884
51,0.00104,3.824746,2.977552,0.46422721,0.334065924
52,0.00106,3.879278,2.983395,0.463902618,-0.329723489
53,0.00108,3.818904,2.982746,0.46422721,-0.828619805
54,0.0011,3.666019,2.977552,0.46422721,-0.977931554
55,0.00112,3.480025,2.968788,0.46422721,-0.716960557
56,0.00114,3.33201,2.960673,0.464551801,-0.145355682
57,0.00116,3.279101,2.955804,0.46422721,0.517460268
58,0.00118,3.340774,2.955804,0.464551801,1.019604
59,0.0012,3.493334,2.961647,0.46422721,1.168268
60,0.00122,3.679003,2.969762,0.464551801,0.907619884
61,0.00124,3.823772,2.978201,0.464876393,0.334390516
62,0.00126,3.873111,2.982746,0.46422721,-0.33004808
63,0.00128,3.80949,2.982421,0.46422721,-0.828619805
64,0.0013,3.654333,2.977228,0.464551801,-0.977606963
65,0.00132,3.467042,2.969437,0.46422721,-0.717285148
66,0.00134,3.31578,2.960349,0.464551801,-0.145355682
67,0.00136,3.257678,2.95548,0.464551801,0.517460268
68,0.00138,3.318052,2.955155,0.46422721,1.019604
69,0.0014,3.47256,2.960349,0.464551801,1.168268
70,0.00142,3.66115,2.969113,0.46422721,0.907295292
71,0.00144,3.813061,2.977228,0.46422721,0.334065924
72,0.00146,3.871488,2.983395,0.46422721,-0.33004808
73,0.00148,3.812412,2.983395,0.46422721,-0.828944396
74,0.0015,3.658553,2.977877,0.464551801,-0.977606963
75,0.00152,3.468989,2.968788,0.46422721,-0.717285148
76,0.00154,3.317728,2.960673,0.464551801,-0.145680273
77,0.00156,3.262871,2.95548,0.464551801,0.517135676
78,0.00158,3.325193,2.955804,0.464876393,1.01928
79,0.0016,3.477753,2.960349,0.464551801,1.167943
80,0.00162,3.662124,2.969437,0.46422721,0.907295292
81,0.00164,3.806893,2.977228,0.464551801,0.334390516
82,0.00166,3.857206,2.982746,0.465200985,-0.33004808
83,0.00168,3.792936,2.982096,0.464551801,-0.828295214
84,0.0017,3.639727,2.976578,0.464551801,-0.977282372
85,0.00172,3.45633,2.96749,0.46422721,-0.717285148
86,0.00174,3.312534,2.959699,0.46422721,-0.145680273
87,0.00176,3.264819,2.955155,0.464876393,0.517784859
88,0.00178,3.330062,2.955155,0.464876393,1.019929
89,0.0018,3.483271,2.960349,0.464876393,1.168268
90,0.00182,3.670563,2.969113,0.465200985,0.907295292
91,0.00184,3.817605,2.977552,0.464876393,0.334715108
92,0.00186,3.868891,2.982746,0.465200985,-0.329723489
93,0.00188,3.805595,2.98307,0.465200985,-0.828295214
94,0.0019,3.651737,2.977877,0.465525577,-0.977282372
95,0.00192,3.465419,2.969113,0.465200985,-0.716960557
96,0.00194,3.319026,2.960998,0.465200985,-0.145680273
97,0.00196,3.26774,2.955804,0.465525577,0.517460268
98,0.00198,3.329089,2.955804,0.465200985,1.019604
99,0.002,3.481973,2.960998,0.464876393,1.168592
100,0.00202,3.666343,2.969113,0.464876393,0.907295292
101,0.00204,3.811438,2.977877,0.465525577,0.335039699
102,0.00206,3.862075,2.982746,0.465200985,-0.329723489
103,0.00208,3.800726,2.982746,0.464876393,-0.827970624
104,0.0021,3.649789,2.977877,0.464551801,-0.977282372
105,0.00212,3.465094,2.969762,0.464876393,-0.717285148
106,0.00214,3.319351,2.960673,0.464876393,-0.146004865
107,0.00216,3.268714,2.955804,0.465200985,0.517460268
108,0.00218,3.33201,2.956129,0.464876393,1.019604
109,0.0022,3.483596,2.961322,0.465525577,1.169241
110,0.00222,3.666019,2.969762,0.465200985,0.907619884
111,0.00224,3.810464,2.977877,0.465200985,0.335364291
112,0.00226,3.861426,2.98307,0.465200985,-0.329398898
113,0.00228,3.799103,2.98307,0.465200985,-0.828295214
114,0.0023,3.64492,2.978201,0.465200985,-0.977606963
115,0.00232,3.458278,2.969113,0.464876393,-0.716960557
116,0.00234,3.31156,2.960673,0.465525577,-0.146004865
117,0.00236,3.261897,2.95548,0.465525577,0.517135676
118,0.00238,3.326492,2.955804,0.465525577,1.020253
119,0.0024,3.48035,2.960998,0.465200985,1.168592
120,0.00242,3.667642,2.969437,0.465200985,0.907619884
121,0.00244,3.815008,2.978201,0.465200985,0.334390516
122,0.00246,3.867918,2.98307,0.464876393,-0.329398898
123,0.00248,3.806893,2.982096,0.465200985,-0.827970624
124,0.0025,3.654009,2.976903,0.465525577,-0.977606963
125,0.00252,3.470288,2.969113,0.465200985,-0.717609739
126,0.00254,3.32357,2.960673,0.465525577,-0.146004865
127,0.00256,3.269038,2.956129,0.465525577,0.517135676
128,0.00258,3.329089,2.955804,0.465200985,1.019604
129,0.0026,3.480999,2.960673,0.465525577,1.168592
130,0.00262,3.66537,2.969437,0.465525577,0.907619884
131,0.00264,3.811762,2.977877,0.465525577,0.334715108
132,0.00266,3.865321,2.983395,0.465200985,-0.33004808
133,0.00268,3.803323,2.982746,0.464876393,-0.828944396
134,0.0027,3.652386,2.977552,0.465525577,-0.977606963
135,0.00272,3.467691,2.969437,0.465200985,-0.71793433
136,0.00274,3.320649,2.961322,0.465525577,-0.146329456
137,0.00276,3.266442,2.956129,0.465525577,0.517135676
138,0.00278,3.326816,2.956129,0.465200985,1.01928
139,0.0028,3.479701,2.960998,0.465200985,1.168592
140,0.00282,3.66472,2.969437,0.465525577,0.907944476
141,0.00284,3.810464,2.977552,0.465525577,0.334715108
142,0.00286,3.862399,2.98307,0.465525577,-0.329723489
143,0.00288,3.801375,2.98307,0.465850169,-0.828619805
144,0.0029,3.648166,2.977877,0.465525577,-0.977606963
145,0.00292,3.461199,2.968788,0.465200985,-0.71793433
146,0.00294,3.312534,2.960024,0.465200985,-0.146654047
147,0.00296,3.258327,2.955155,0.465200985,0.516811084
148,0.00298,3.32,2.955155,0.465525577,1.01928
149,0.003,3.474183,2.960673,0.465200985,1.168592
150,0.00302,3.659851,2.969113,0.465525577,0.907619884
151,0.00304,3.807543,2.977552,0.465850169,0.335364291
152,0.00306,3.860127,2.982421,0.46617476,-0.329074307
153,0.00308,3.799428,2.982096,0.465850169,-0.828295214
154,0.0031,3.646868,2.976903,0.465850169,-0.977606963
155,0.00312,3.462497,2.968788,0.465850169,-0.717609739
156,0.00314,3.316429,2.960673,0.465525577,-0.146654047
157,0.00316,3.26417,2.95548,0.465525577,0.516486492
158,0.00318,3.325193,2.955155,0.46617476,1.019604
159,0.0032,3.479376,2.960673,0.465850169,1.168592
160,0.00322,3.667642,2.969437,0.465850169,0.908269069
161,0.00324,3.815333,2.978526,0.465850169,0.335039699
162,0.00326,3.866944,2.98307,0.465850169,-0.329723489
163,0.00328,3.802674,2.982421,0.465850169,-0.828619805
164,0.0033,3.646218,2.976903,0.465850169,-0.977931554
165,0.00332,3.457953,2.968139,0.465850169,-0.717609739
166,0.00334,3.311236,2.95905,0.465200985,-0.146329456
167,0.00336,3.259301,2.954831,0.465850169,0.516811084
168,0.00338,3.322597,2.955155,0.465525577,1.01928
169,0.0034,3.477753,2.960349,0.465850169,1.169566
170,0.00342,3.665694,2.969437,0.465850169,0.908593661
171,0.00344,3.81371,2.977877,0.465850169,0.336013474
172,0.00346,3.864996,2.98307,0.465525577,-0.329074307
173,0.00348,3.801051,2.982421,0.465525577,-0.828619805
174,0.0035,3.647841,2.977228,0.465525577,-0.977931554
175,0.00352,3.464769,2.969113,0.465850169,-0.71793433
176,0.00354,3.318377,2.960673,0.46617476,-0.146654047
177,0.00356,3.265143,2.955804,0.465850169,0.516486492
178,0.00358,3.326167,2.95548,0.46617476,1.018955
179,0.0036,3.479376,2.960673,0.465850169,1.168592
180,0.00362,3.665045,2.969113,0.465525577,0.908269069
181,0.00364,3.812736,2.976903,0.465850169,0.335364291
182,0.00366,3.86597,2.981772,0.465525577,-0.329398898
183,0.00368,3.802674,2.981772,0.465850169,-0.828295214
184,0.0037,3.648166,2.976578,0.465850169,-0.977931554
185,0.00372,3.462173,2.967814,0.466499352,-0.717609739
186,0.00374,3.317079,2.959699,0.466499352,-0.146329456
187,0.00376,3.265793,2.954831,0.465850169,0.5161619
188,0.00378,3.330062,2.954831,0.46617476,1.018955
189,0.0038,3.48457,2.960349,0.46617476,1.168917
190,0.00382,3.672186,2.969437,0.46617476,0.908593661
191,0.00384,3.818254,2.978201,0.465850169,0.336013474
192,0.00386,3.867268,2.98307,0.465850169,-0.328749715
193,0.00388,3.801375,2.98307,0.46617476,-0.828295214
194,0.0039,3.647517,2.977877,0.466499352,-0.977931554
195,0.00392,3.462173,2.969437,0.46617476,-0.71825892
196,0.00394,3.316429,2.961322,0.466499352,-0.146654047
197,0.00396,3.265143,2.956129,0.466499352,0.5161619
198,0.00398,3.329089,2.956129,0.466823944,1.018306
199,0.004,3.482622,2.961972,0.46617476,1.168917
