,Time (s),Accelerometer (V),LED Sensor (V),Voice Coil Voltage (V),Voice Coil Current (V)
35,0.72,3.570263,3.089537,0.400282632,-0.393667939
36,0.74,3.557928,3.100898,0.39995804,-0.508897763
37,0.76,3.562797,3.112259,0.400282632,-0.614065239
38,0.78,3.56507,3.123295,0.397361307,-0.707872012
39,0.8,3.564096,3.131735,0.398984265,-0.789993498
40,0.82,3.562797,3.138227,0.397036715,-0.857183795
41,0.84,3.56085,3.145368,0.397361307,-0.910092091
42,0.86,3.568965,3.150561,0.398335082,-0.947095435
43,0.88,3.556955,3.153483,0.39606294,-0.96722006
44,0.9,3.563122,3.155755,0.397685898,-0.970141377
45,0.92,3.562797,3.15543,0.397036715,-0.957157748
46,0.94,3.550787,3.154132,0.397361307,-0.9272954
47,0.96,3.57286,3.152184,0.398984265,-0.881203513
48,0.98,3.574807,3.14764,0.397361307,-0.820505035
49,1.0,3.562797,3.142122,0.399633449,-0.74422619
50,1.02,3.571561,3.13563,0.39995804,-0.655612878
51,1.04,3.567342,3.128489,0.400282632,-0.554665093
52,1.06,3.568315,3.118102,0.402230183,-0.443654965
53,1.08,3.568965,3.109013,0.401580999,-0.323556257
54,1.1,3.571237,3.098301,0.404177733,-0.197939466
55,1.12,3.574807,3.086291,0.404502325,-0.067129176
56,1.14,3.559876,3.073308,0.405151508,0.06692707
57,1.16,3.554682,3.061622,0.407748242,0.201307952
58,1.18,3.567342,3.049612,0.406774467,0.334065924
59,1.2,3.559876,3.036628,0.410020384,0.463578026
60,1.22,3.568315,3.024294,0.410344976,0.586598337
61,1.24,3.558902,3.010661,0.411318751,0.702477667
62,1.26,3.563447,3.000923,0.413266302,0.808294681
63,1.28,3.565719,2.989238,0.412617118,0.903075593
64,1.3,3.560525,2.980149,0.415213852,0.984548249
65,1.32,3.555007,2.972359,0.415538444,1.052388
66,1.34,3.569614,2.965542,0.416187628,1.105297
67,1.36,3.555656,2.960349,0.417485995,1.141976
68,1.38,3.568965,2.957427,0.416512219,1.162425
69,1.4,3.559876,2.955155,0.41845977,1.165671
70,1.42,3.564745,2.953208,0.417485995,1.152363
71,1.44,3.573509,2.956129,0.417485995,1.123149
72,1.46,3.561824,2.95905,0.418135178,1.076732
73,1.48,3.555981,2.961972,0.415863036,1.015709
74,1.5,3.565719,2.968788,0.417485995,0.939105331
75,1.52,3.571237,2.97528,0.416187628,0.849517882
76,1.54,3.566043,2.983395,0.415538444,0.748569736
77,1.56,3.561174,2.993133,0.415863036,0.636910086
78,1.58,3.567991,3.003844,0.413590894,0.5161619
79,1.6,3.57286,3.015205,0.413915485,0.389246513
80,1.62,3.567342,3.025268,0.412292527,0.25811148
81,1.64,3.555656,3.039225,0.411318751,0.123730577
82,1.66,3.562148,3.052534,0.411318751,-0.010650279
83,1.68,3.566693,3.065193,0.409046609,-0.142758952
84,1.7,3.558902,3.076554,0.409695793,-0.27129708
85,1.72,3.564096,3.089537,0.407748242,-0.394317121
86,1.74,3.56085,3.100898,0.407099059,-0.509222354
87,1.76,3.580001,3.111934,0.407099059,-0.614065239
88,1.78,3.563447,3.121348,0.404826916,-0.707547422
89,1.8,3.561824,3.130436,0.405800692,-0.789668907
90,1.82,3.565719,3.1392,0.404502325,-0.857508386
91,1.84,3.559551,3.145368,0.403853141,-0.910092091
92,1.86,3.564745,3.150237,0.404502325,-0.946446254
93,1.88,3.555656,3.153483,0.402554774,-0.96722006
94,1.9,3.567991,3.15543,0.404502325,-0.970790558
95,1.92,3.559551,3.156079,0.40352855,-0.957157748
96,1.94,3.563447,3.15543,0.403853141,-0.928269172
97,1.96,3.567342,3.15186,0.405151508,-0.881528104
98,1.98,3.555007,3.14764,0.404177733,-0.820505035
99,2.0,3.559551,3.141797,0.406125283,-0.743901599
100,2.02,3.561174,3.136604,0.406125283,-0.654963696
101,2.04,3.560525,3.126866,0.406449875,-0.554665093
102,2.06,3.575781,3.119076,0.408072834,-0.443654965
103,2.08,3.569938,3.108688,0.407748242,-0.323880848
104,2.1,3.559876,3.097977,0.410344976,-0.197939466
105,2.12,3.567991,3.085318,0.410344976,-0.067129176
106,2.14,3.56507,3.074931,0.411643343,0.06692707
107,2.16,3.563447,3.060648,0.413266302,0.201307952
108,2.18,3.561824,3.049288,0.412617118,0.333416741
109,2.2,3.554358,3.036304,0.415863036,0.462604251
110,2.22,3.567991,3.022995,0.416187628,0.586598337
111,2.24,3.554033,3.01131,0.416836811,0.701828483
112,2.26,3.578378,3.000598,0.418784362,0.807320904
113,2.28,3.559227,2.989238,0.418784362,0.902751001
114,2.3,3.572535,2.980474,0.420731912,0.984548249
115,2.32,3.566043,2.972359,0.420731912,1.052713
116,2.34,3.559551,2.965542,0.421381096,1.105621
117,2.36,3.570263,2.960024,0.422679463,1.142949
118,2.38,3.564745,2.956129,0.421381096,1.163399
119,2.4,3.570588,2.955155,0.423653238,1.16632
120,2.42,3.56507,2.953857,0.422030279,1.153336
121,2.44,3.567017,2.955155,0.422354871,1.123474
122,2.46,3.569289,2.95905,0.423328646,1.077057
123,2.48,3.56442,2.961972,0.421705687,1.015709
124,2.5,3.561174,2.967814,0.422354871,0.939429923
125,2.52,3.568315,2.975929,0.421056504,0.850167067
126,2.54,3.558578,2.982096,0.420082729,0.748894328
127,2.56,3.566693,2.993457,0.420731912,0.636910086
128,2.58,3.564096,3.00352,0.418135178,0.5161619
129,2.6,3.57286,3.014556,0.418784362,0.389571105
130,2.62,3.562473,3.025592,0.416836811,0.257786888
131,2.64,3.561499,3.038576,0.415863036,0.124055169
132,2.66,3.56507,3.052209,0.415863036,-0.010650279
133,2.68,3.559551,3.065517,0.41294171,-0.143083543
134,2.7,3.564745,3.076554,0.413590894,-0.270972488
135,2.72,3.561499,3.088888,0.411318751,-0.393667939
136,2.74,3.567342,3.101223,0.41099416,-0.508897763
137,2.76,3.56442,3.11161,0.410669568,-0.61438983
138,2.78,3.573184,3.121997,0.408722017,-0.708521194
139,2.8,3.569289,3.13141,0.410020384,-0.789993498
140,2.82,3.557279,3.137253,0.407748242,-0.857183795
141,2.84,3.571561,3.146017,0.407748242,-0.910092091
142,2.86,3.56442,3.149263,0.408072834,-0.946770844
143,2.88,3.562797,3.152509,0.406449875,-0.966895469
144,2.9,3.567017,3.154781,0.407748242,-0.970465967
145,2.92,3.566043,3.155755,0.406774467,-0.956833157
146,2.94,3.570588,3.154456,0.40742365,-0.927619991
147,2.96,3.567991,3.151535,0.408397426,-0.881528104
148,2.98,3.563447,3.146991,0.407099059,-0.820180444
149,3.0,3.562473,3.142122,0.409371201,-0.74422619
150,3.02,3.571886,3.134331,0.408722017,-0.655612878
151,3.04,3.566693,3.129138,0.409371201,-0.554665093
152,3.06,3.571237,3.118751,0.411318751,-0.443979556
153,3.08,3.562148,3.109013,0.410020384,-0.324530031
154,3.1,3.567991,3.098301,0.41294171,-0.197614875
155,3.12,3.56507,3.086616,0.412617118,-0.067129176
156,3.14,3.568965,3.074931,0.413915485,0.066602478
157,3.16,3.567342,3.062271,0.415538444,0.201307952
158,3.18,3.566368,3.049288,0.414889261,0.334065924
159,3.2,3.557928,3.036628,0.418135178,0.462928842
160,3.22,3.563122,3.02332,0.417810586,0.586598337
161,3.24,3.566043,3.012608,0.419433545,0.702802259
162,3.26,3.584545,3.000598,0.421056504,0.808294681
163,3.28,3.570588,2.989562,0.419758137,0.903075593
164,3.3,3.557279,2.979175,0.423004054,0.985197434
165,3.32,3.562148,2.972359,0.422354871,1.052388
166,3.34,3.56085,2.965218,0.423328646,1.104972
167,3.36,3.566693,2.959699,0.424302421,1.1423
168,3.38,3.555007,2.956778,0.423004054,1.162749
169,3.4,3.571237,2.954506,0.424951605,1.16632
170,3.42,3.558578,2.953532,0.42397783,1.153012
171,3.44,3.563122,2.954831,0.42397783,1.122825
172,3.46,3.559227,2.958401,0.424302421,1.076408
173,3.48,3.570912,2.962621,0.422679463,1.01506
174,3.5,3.567991,2.96749,0.42397783,0.938780739
175,3.52,3.561824,2.974631,0.421705687,0.84919329
176,3.54,3.567017,2.984044,0.421056504,0.747920552
177,3.56,3.559551,2.992484,0.421705687,0.636585494
178,3.58,3.567017,3.00352,0.419108953,0.517135676
179,3.6,3.567017,3.013907,0.420082729,0.389895697
180,3.62,3.564745,3.026241,0.417485995,0.257786888
181,3.64,3.566368,3.038901,0.417161403,0.123730577
182,3.66,3.567342,3.050911,0.416187628,-0.010325688
183,3.68,3.564745,3.06357,0.413266302,-0.142758952
184,3.7,3.571561,3.077203,0.414240077,-0.27129708
185,3.72,3.562797,3.089537,0.411967935,-0.393667939
186,3.74,3.559876,3.099924,0.411643343,-0.508573172
187,3.76,3.571237,3.112259,0.411318751,-0.613416057
188,3.78,3.569938,3.121997,0.408722017,-0.707872012
189,3.8,3.555332,3.130436,0.409695793,-0.789993498
190,3.82,3.559551,3.138876,0.407748242,-0.857183795
191,3.84,3.558253,3.144719,0.407748242,-0.909442909
192,3.86,3.561824,3.150237,0.408397426,-0.946446254
193,3.88,3.567017,3.152184,0.406125283,-0.966895469
194,3.9,3.559876,3.155106,0.408072834,-0.969816786
195,3.92,3.571561,3.156079,0.406449875,-0.957482338
196,3.94,3.565719,3.153483,0.407099059,-0.927619991
197,3.96,3.570263,3.15121,0.408072834,-0.881528104
198,3.98,3.557928,3.14764,0.406449875,-0.820505035
199,4.0,3.562148,3.143096,0.408722017,-0.744875371
